Voltage (V), Current (A), Standard Deviation (A), Pressure (Torr), Measurement delay (s), TC7, TC8
0.00000E+0, -1.53502E-8, 2.35460E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.00000E+1, -7.39886E-9, 6.37094E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
2.00000E+1, -4.22797E-10, 2.71091E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
3.00000E+1, 6.64699E-9, 2.12996E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
4.00000E+1, 1.40719E-8, 7.21937E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
5.00000E+1, 2.08097E-8, 4.43198E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
6.00000E+1, 2.81628E-8, 6.97754E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
7.00000E+1, 3.52507E-8, 6.67527E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
8.00000E+1, 4.23724E-8, 6.76702E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
9.00000E+1, 4.94277E-8, 6.81879E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.00000E+2, 5.65251E-8, 6.86346E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.10000E+2, 6.35808E-8, 7.05575E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.20000E+2, 7.06677E-8, 6.96615E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.30000E+2, 7.76991E-8, 7.15813E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.40000E+2, 8.47822E-8, 7.57494E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.50000E+2, 9.18515E-8, 8.11587E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.60000E+2, 9.89213E-8, 8.68673E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.70000E+2, 1.06001E-7, 9.14263E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.80000E+2, 1.13091E-7, 9.01652E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
1.90000E+2, 1.20158E-7, 8.46967E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
2.00000E+2, 1.27239E-7, 8.07792E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
2.10000E+2, 1.34321E-7, 7.78620E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
2.20000E+2, 1.41371E-7, 7.71183E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
2.30000E+2, 1.48421E-7, 7.44975E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
2.40000E+2, 1.55465E-7, 7.64283E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
2.50000E+2, 1.62555E-7, 7.31957E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
2.75000E+2, 1.81213E-7, 1.74793E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
3.00000E+2, 1.99123E-7, 1.75806E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
3.25000E+2, 2.16623E-7, 1.09663E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
3.50000E+2, 2.34691E-7, 1.71450E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
3.75000E+2, 2.52546E-7, 1.62004E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
4.00000E+2, 2.70358E-7, 1.68361E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
4.25000E+2, 2.88155E-7, 1.69197E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
4.50000E+2, 3.06053E-7, 1.63361E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
4.75000E+2, 3.23715E-7, 1.70708E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
5.00000E+2, 3.41473E-7, 1.69551E-9, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
-0.00000E+0, -1.55604E-8, 8.46114E-11, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
-1.00000E+1, -2.16217E-8, 5.30236E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
-2.00000E+1, -2.79928E-8, 4.37122E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
-3.00000E+1, -3.44384E-8, 3.89572E-10, 0.00000E+0, 2.50000E-1, 0.00000E+0, 0.00000E+0
