Voltage (V), Current (A), Standard Deviation (A), Pressure (Torr), Measurement delay (s), TC7, TC8
0.00000E+0, 5.17000E-13, 3.98125E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+1, 3.31487E-10, 3.42916E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+1, 6.63206E-10, 2.50959E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+1, 9.95583E-10, 1.36418E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+1, 1.32776E-9, 7.10450E-12, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+1, 1.62708E-9, 3.24311E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
6.00000E+1, 1.90740E-9, 4.35547E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
7.00000E+1, 2.33188E-9, 2.88707E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
8.00000E+1, 2.66450E-9, 2.49268E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
9.00000E+1, 3.00164E-9, 2.14710E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+2, 3.34233E-9, 1.85020E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.10000E+2, 3.68177E-9, 1.32249E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.20000E+2, 4.02116E-9, 6.71618E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.30000E+2, 4.36123E-9, 1.22220E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.40000E+2, 4.70821E-9, 2.30587E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.50000E+2, 5.05401E-9, 3.19470E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.60000E+2, 5.40197E-9, 3.50939E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.70000E+2, 5.75286E-9, 3.39994E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.80000E+2, 6.10377E-9, 3.04215E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
1.90000E+2, 6.44821E-9, 2.64501E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+2, 6.79764E-9, 2.27219E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
2.10000E+2, 7.14820E-9, 1.95734E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
2.20000E+2, 7.50459E-9, 1.54517E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
2.30000E+2, 7.86169E-9, 8.87477E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
2.40000E+2, 8.21962E-9, 8.49154E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
2.50000E+2, 8.58438E-9, 1.86966E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
2.75000E+2, 9.46968E-9, 2.30810E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+2, 1.03580E-8, 3.04757E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.25000E+2, 1.12601E-8, 1.94864E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.50000E+2, 1.21734E-8, 3.52490E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.75000E+2, 1.30943E-8, 1.32204E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+2, 1.40153E-8, 3.32621E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.25000E+2, 1.49440E-8, 6.76304E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.50000E+2, 1.58914E-8, 2.88378E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.75000E+2, 1.68554E-8, 1.62495E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+2, 1.78217E-8, 2.39303E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-0.00000E+0, -4.95000E-14, 4.03834E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+1, -3.54922E-10, 4.07812E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+1, -7.10049E-10, 3.75851E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+1, -1.06606E-9, 3.01626E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+1, -1.41720E-9, 2.51481E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-5.00000E+1, -1.73326E-9, 3.81455E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-6.00000E+1, -1.99990E-9, 4.93178E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-7.00000E+1, -2.49487E-9, 3.44693E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-8.00000E+1, -2.85418E-9, 3.12931E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-9.00000E+1, -3.21700E-9, 2.72594E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+2, -3.57781E-9, 2.33163E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.10000E+2, -3.94297E-9, 2.03287E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.20000E+2, -4.30912E-9, 1.62418E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.30000E+2, -4.67290E-9, 9.76862E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.40000E+2, -5.03410E-9, 7.57445E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.50000E+2, -5.40332E-9, 1.68803E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.60000E+2, -5.77456E-9, 2.75628E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.70000E+2, -6.14912E-9, 3.41315E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.80000E+2, -6.52492E-9, 3.51143E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-1.90000E+2, -6.89950E-9, 3.25999E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+2, -7.27725E-9, 2.87563E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-2.10000E+2, -7.65215E-9, 2.48279E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-2.20000E+2, -8.03052E-9, 2.14387E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-2.30000E+2, -8.40714E-9, 1.83145E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-2.40000E+2, -8.78645E-9, 1.32056E-10, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-2.50000E+2, -9.16894E-9, 7.08397E-11, 0.00000E+0, 2.00000E+1, 0.00000E+0, 0.00000E+0
-2.75000E+2, -1.01196E-8, 2.94267E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+2, -1.10717E-8, 1.41715E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.25000E+2, -1.20402E-8, 2.45505E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.50000E+2, -1.30176E-8, 2.69090E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.75000E+2, -1.39972E-8, 2.06534E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+2, -1.49750E-8, 3.46597E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
