Voltage (V), Current (A), Standard Deviation (A), Pressure (Torr), Measurement delay (s), TC7, TC8
0.00000E+0, 4.90500E-13, 4.05721E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+1, 9.32010E-10, 2.53950E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+1, 1.81143E-9, 4.66165E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+1, 2.81044E-9, 2.77433E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+1, 3.75627E-9, 2.49008E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+1, 4.69171E-9, 2.39547E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
6.00000E+1, 5.62151E-9, 3.40659E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
7.00000E+1, 6.55160E-9, 1.85979E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
8.00000E+1, 7.48132E-9, 3.50588E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
9.00000E+1, 8.39857E-9, 8.97240E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+2, 9.31305E-9, 3.17289E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.10000E+2, 1.02218E-8, 1.19374E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.20000E+2, 1.11436E-8, 2.76999E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.30000E+2, 1.20847E-8, 2.55999E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.40000E+2, 1.30015E-8, 2.34465E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.50000E+2, 1.39074E-8, 3.45397E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.60000E+2, 1.48336E-8, 1.80952E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.70000E+2, 1.57467E-8, 3.48797E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.80000E+2, 1.66417E-8, 8.43556E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.90000E+2, 1.75599E-8, 3.14920E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+2, 1.84556E-8, 1.28537E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.10000E+2, 1.93863E-8, 2.72485E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.20000E+2, 2.03195E-8, 2.65462E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.30000E+2, 2.12375E-8, 8.45605E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.40000E+2, 2.21422E-8, 7.07992E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.50000E+2, 2.30491E-8, 1.64676E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.75000E+2, 2.53342E-8, 8.41331E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+2, 2.76251E-8, 1.55185E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
3.25000E+2, 2.99130E-8, 4.24234E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
3.50000E+2, 3.22200E-8, 6.54268E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
3.75000E+2, 3.44967E-8, 9.90418E-11, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+2, 3.67813E-8, 6.66797E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
4.25000E+2, 3.90791E-8, 4.03426E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
4.50000E+2, 4.14165E-8, 7.34241E-11, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
4.75000E+2, 4.37153E-8, 8.31343E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+2, 4.60450E-8, 2.33049E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-0.00000E+0, 9.85000E-13, 1.61008E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+1, -7.19596E-10, 3.91376E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+1, -1.44381E-9, 1.00987E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+1, -2.02290E-9, 6.70048E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+1, -2.91581E-9, 3.42672E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-5.00000E+1, -3.64065E-9, 7.66922E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-6.00000E+1, -4.39107E-9, 3.07372E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-7.00000E+1, -5.12923E-9, 1.45665E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-8.00000E+1, -5.86585E-9, 2.64838E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-9.00000E+1, -6.59443E-9, 2.81197E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+2, -7.33780E-9, 2.23447E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.10000E+2, -8.08377E-9, 3.49409E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.20000E+2, -8.83058E-9, 1.62532E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.30000E+2, -9.56492E-9, 3.43480E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.40000E+2, -1.03073E-8, 6.92493E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.50000E+2, -1.10608E-8, 3.05494E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.60000E+2, -1.18189E-8, 1.54300E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.70000E+2, -1.25674E-8, 2.61381E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.80000E+2, -1.33155E-8, 2.89144E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.90000E+2, -1.40813E-8, 2.23007E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+2, -1.48463E-8, 3.50345E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.10000E+2, -1.56075E-8, 1.54946E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.20000E+2, -1.63777E-8, 3.42685E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.30000E+2, -1.71449E-8, 7.07603E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.40000E+2, -1.79213E-8, 3.04505E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.50000E+2, -1.87062E-8, 1.58876E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.75000E+2, -2.06359E-8, 3.31238E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
