Voltage (V), Current (A), Standard Deviation (A), Pressure (Torr), Measurement delay (s), TC7, TC8
0.00000E+0, 3.83000E-13, 3.86792E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+1, 1.51078E-10, 9.59754E-12, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+1, 2.99591E-10, 4.06877E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+1, 4.47527E-10, 1.93784E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+1, 5.95643E-10, 3.55893E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+1, 7.45135E-10, 2.85351E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
6.00000E+1, 8.92500E-10, 2.41181E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
7.00000E+1, 1.03817E-9, 3.47446E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
8.00000E+1, 1.18318E-9, 9.78197E-12, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
9.00000E+1, 1.32813E-9, 4.12035E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+2, 1.46309E-9, 1.99886E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.10000E+2, 1.59207E-9, 4.84236E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.20000E+2, 1.72852E-9, 4.28153E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.30000E+2, 1.81764E-9, 4.79586E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.40000E+2, 1.92948E-9, 5.37122E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.50000E+2, 2.15278E-9, 1.49320E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.60000E+2, 2.34062E-9, 2.14368E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.70000E+2, 2.48688E-9, 3.26950E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.80000E+2, 2.63061E-9, 1.71225E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
1.90000E+2, 2.77190E-9, 3.42128E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+2, 2.90750E-9, 8.51836E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.10000E+2, 3.05494E-9, 3.03205E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.20000E+2, 3.20179E-9, 1.12223E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.30000E+2, 3.33986E-9, 2.53678E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.40000E+2, 3.47566E-9, 2.49139E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.50000E+2, 3.62096E-9, 2.08686E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
2.75000E+2, 3.98287E-9, 1.63899E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+2, 4.32822E-9, 3.15751E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
3.25000E+2, 4.67859E-9, 1.60698E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
3.50000E+2, 5.03994E-9, 2.90834E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
3.75000E+2, 5.39357E-9, 2.66611E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+2, 5.74226E-9, 7.52614E-11, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
4.25000E+2, 6.10144E-9, 3.44779E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
4.50000E+2, 6.45748E-9, 2.17015E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
4.75000E+2, 6.80167E-9, 1.24710E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+2, 7.16248E-9, 3.25476E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-0.00000E+0, -4.64500E-13, 1.98779E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+1, -1.31189E-10, 3.65129E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+1, -2.62480E-10, 7.46257E-12, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+1, -3.94251E-10, 3.97146E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+1, -5.25711E-10, 1.45628E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-5.00000E+1, -6.55929E-10, 3.90881E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-6.00000E+1, -7.86241E-10, 2.45649E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-7.00000E+1, -9.16187E-10, 3.01631E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-8.00000E+1, -1.04732E-9, 3.19111E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-9.00000E+1, -1.17814E-9, 1.66788E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+2, -1.30735E-9, 3.68193E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.10000E+2, -1.42716E-9, 1.16395E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.20000E+2, -1.54500E-9, 4.13798E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.30000E+2, -1.65413E-9, 3.34690E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.40000E+2, -1.76562E-9, 5.65919E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.50000E+2, -1.84823E-9, 4.37276E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.60000E+2, -1.95110E-9, 4.79648E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.70000E+2, -2.08297E-9, 2.14748E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.80000E+2, -2.34259E-9, 2.97334E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-1.90000E+2, -2.47875E-9, 1.88732E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+2, -2.61189E-9, 3.44338E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.10000E+2, -2.74322E-9, 1.21969E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.20000E+2, -2.87422E-9, 3.19728E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.30000E+2, -2.99847E-9, 7.37627E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.40000E+2, -3.13328E-9, 2.72153E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.50000E+2, -3.27414E-9, 1.98802E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-2.75000E+2, -3.60027E-9, 3.02785E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+2, -3.92511E-9, 1.41151E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-3.25000E+2, -4.26599E-9, 3.12079E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-3.50000E+2, -4.60030E-9, 2.53765E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-3.75000E+2, -4.92724E-9, 6.47941E-11, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+2, -5.26808E-9, 3.45976E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-4.25000E+2, -5.61487E-9, 2.09381E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-4.50000E+2, -5.94764E-9, 1.55528E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-4.75000E+2, -6.29693E-9, 3.18098E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
-5.00000E+2, -6.63687E-9, 1.64908E-10, 0.00000E+0, 9.00000E+1, 0.00000E+0, 0.00000E+0
