Voltage (V), Current (A), Standard Deviation (A), Pressure (Torr), Measurement delay (s), TC7, TC8
0.00000E+0, 9.57630E-11, 5.71981E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+1, 4.81472E-9, 1.79020E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+1, 9.62072E-9, 7.21132E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+1, 1.44711E-8, 4.20214E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+1, 1.91186E-8, 6.72485E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+1, 2.42279E-8, 2.01943E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
6.00000E+1, 2.90863E-8, 4.22835E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
7.00000E+1, 3.39546E-8, 1.76023E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
8.00000E+1, 3.88442E-8, 2.35698E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
9.00000E+1, 4.38462E-8, 1.40836E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+2, 4.87808E-8, 3.47804E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.10000E+2, 5.36573E-8, 1.07489E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.20000E+2, 5.86188E-8, 8.40215E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.30000E+2, 6.36478E-8, 7.98804E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.40000E+2, 6.86572E-8, 1.30511E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.50000E+2, 7.35869E-8, 6.03394E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.60000E+2, 7.85766E-8, 1.72106E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.70000E+2, 8.35850E-8, 4.80570E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.80000E+2, 8.86182E-8, 2.02452E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.90000E+2, 9.35905E-8, 4.44865E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+2, 9.85858E-8, 1.98153E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.10000E+2, 1.03538E-7, 3.99474E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.20000E+2, 1.08491E-7, 1.67821E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.30000E+2, 1.13436E-7, 1.79914E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.40000E+2, 1.18451E-7, 1.31297E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.50000E+2, 1.23403E-7, 4.79123E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.75000E+2, 1.35546E-7, 1.35929E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+2, 1.47165E-7, 2.28154E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.25000E+2, 1.58933E-7, 1.78612E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.50000E+2, 1.70860E-7, 4.39598E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.75000E+2, 1.81165E-7, 2.05445E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+2, 1.91889E-7, 4.54270E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.25000E+2, 2.03390E-7, 1.80522E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.50000E+2, 2.15151E-7, 4.60555E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.75000E+2, 2.26845E-7, 2.31759E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+2, 2.38599E-7, 2.16767E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-0.00000E+0, 1.36352E-10, 1.04563E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+1, -4.60083E-9, 8.08362E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+1, -9.35209E-9, 4.01659E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+1, -1.41262E-8, 8.13011E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+1, -1.89030E-8, 2.74661E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-5.00000E+1, -2.37443E-8, 7.36182E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-6.00000E+1, -2.85814E-8, 1.43813E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-7.00000E+1, -3.34922E-8, 5.60974E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-8.00000E+1, -3.83582E-8, 1.84525E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-9.00000E+1, -4.32213E-8, 4.66530E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+2, -4.81080E-8, 2.04851E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.10000E+2, -5.30622E-8, 4.41263E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.20000E+2, -5.79689E-8, 1.87236E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.30000E+2, -6.29414E-8, 3.30150E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.40000E+2, -6.79364E-8, 1.52601E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.50000E+2, -7.28985E-8, 2.31388E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.60000E+2, -7.78222E-8, 1.17250E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.70000E+2, -8.27966E-8, 6.97912E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.80000E+2, -8.78659E-8, 8.73364E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.90000E+2, -9.28737E-8, 1.19465E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+2, -9.78255E-8, 6.43264E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.10000E+2, -1.02789E-7, 1.63766E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.20000E+2, -1.07828E-7, 5.13108E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.30000E+2, -1.12803E-7, 1.99379E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.40000E+2, -1.17757E-7, 4.59999E-10, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.50000E+2, -1.22706E-7, 2.00863E-9, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.75000E+2, -1.34882E-7, 4.56586E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+2, -1.46862E-7, 1.96991E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.25000E+2, -1.58894E-7, 5.30582E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.50000E+2, -1.70928E-7, 1.55392E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.75000E+2, -1.83052E-7, 7.11442E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+2, -1.94971E-7, 1.03779E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.25000E+2, -2.05903E-7, 9.83573E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.50000E+2, -2.17432E-7, 1.59293E-9, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.75000E+2, -2.29561E-7, 6.09525E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-5.00000E+2, -2.41969E-7, 7.59480E-10, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
