Voltage (V), Current (A), Standard Deviation (A), Pressure (Torr), Measurement delay (s), TC7, TC8
0.00000E+0, -1.44000E-13, 3.78470E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+1, 2.22430E-11, 2.79902E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+1, 4.39200E-11, 4.26864E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+1, 6.38760E-11, 1.57052E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+1, 8.67410E-11, 4.64866E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+1, 1.09583E-10, 4.74960E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
6.00000E+1, 1.30488E-10, 5.02052E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
7.00000E+1, 1.51933E-10, 1.18669E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
8.00000E+1, 1.74722E-10, 5.07177E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
9.00000E+1, 1.97401E-10, 2.07982E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+2, 2.18445E-10, 4.82537E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.10000E+2, 2.40466E-10, 2.93379E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.20000E+2, 2.63756E-10, 4.18360E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.30000E+2, 2.85238E-10, 3.47612E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.40000E+2, 3.06316E-10, 3.26367E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.50000E+2, 3.28655E-10, 4.00358E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.60000E+2, 3.51811E-10, 2.04234E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.70000E+2, 3.73125E-10, 4.52914E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.80000E+2, 3.93799E-10, 7.55852E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.90000E+2, 4.17030E-10, 4.82060E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+2, 4.39721E-10, 8.10148E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.10000E+2, 4.61640E-10, 5.03508E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.20000E+2, 4.82479E-10, 1.72561E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.30000E+2, 5.06000E-10, 4.93112E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.40000E+2, 5.28340E-10, 2.54959E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.50000E+2, 5.49355E-10, 4.39984E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.75000E+2, 6.05574E-10, 2.53677E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+2, 6.61301E-10, 5.03945E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.25000E+2, 7.15639E-10, 1.65933E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.50000E+2, 7.71785E-10, 5.09428E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.75000E+2, 8.27960E-10, 6.73640E-12, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+2, 8.82351E-10, 4.90794E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.25000E+2, 9.37613E-10, 8.95482E-12, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.50000E+2, 9.94072E-10, 4.41870E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
4.75000E+2, 1.05044E-9, 2.30156E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+2, 1.10433E-9, 3.99446E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-0.00000E+0, 9.52000E-13, 4.31348E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+1, -2.08200E-11, 3.45944E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+1, -4.35770E-11, 3.38201E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+1, -6.55490E-11, 4.00196E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+1, -8.61250E-11, 2.31123E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-5.00000E+1, -1.08581E-10, 4.45220E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-6.00000E+1, -1.32249E-10, 9.19968E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-7.00000E+1, -1.53055E-10, 4.76283E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-8.00000E+1, -1.74192E-10, 5.92698E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-9.00000E+1, -1.97153E-10, 5.11477E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.00000E+2, -2.20115E-10, 1.60254E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.10000E+2, -2.40989E-10, 4.94596E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.20000E+2, -2.63033E-10, 2.49852E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.30000E+2, -2.86449E-10, 4.58460E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.40000E+2, -3.08282E-10, 3.14377E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.50000E+2, -3.28552E-10, 3.81776E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.60000E+2, -3.51468E-10, 3.72763E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.70000E+2, -3.74594E-10, 2.78506E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.80000E+2, -3.96290E-10, 4.29536E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-1.90000E+2, -4.17711E-10, 1.38983E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.00000E+2, -4.40330E-10, 4.63152E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.10000E+2, -4.63893E-10, 4.79593E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.20000E+2, -4.84586E-10, 5.01175E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.30000E+2, -5.06396E-10, 1.29839E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.40000E+2, -5.29023E-10, 5.12175E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.50000E+2, -5.51932E-10, 2.07492E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
-2.75000E+2, -6.06808E-10, 5.06307E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.00000E+2, -6.60957E-10, 1.25848E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.25000E+2, -7.17903E-10, 5.10023E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.50000E+2, -7.74287E-10, 4.95240E-12, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-3.75000E+2, -8.28809E-10, 4.62587E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.00000E+2, -8.83514E-10, 1.60482E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.25000E+2, -9.40748E-10, 4.27259E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.50000E+2, -9.97177E-10, 2.85204E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-4.75000E+2, -1.05085E-9, 3.75177E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
-5.00000E+2, -1.10466E-9, 3.72011E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
