Voltage (V), Current (A), Standard Deviation (A), Pressure (Torr), Measurement delay (s), TC7, TC8
0.00000E+0, 3.65000E-13, 3.02517E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+1, 4.10430E-11, 3.93090E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+1, 8.28450E-11, 3.70996E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+1, 1.26261E-10, 2.93726E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
4.00000E+1, 1.67084E-10, 4.07696E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
5.00000E+1, 2.08503E-10, 1.59492E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
6.00000E+1, 2.50866E-10, 4.56794E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
7.00000E+1, 2.94183E-10, 5.51169E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
8.00000E+1, 3.35865E-10, 4.85429E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
9.00000E+1, 3.76762E-10, 1.06725E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.00000E+2, 4.20308E-10, 5.01169E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.10000E+2, 4.63476E-10, 2.00803E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.20000E+2, 5.04619E-10, 4.88136E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.30000E+2, 5.46768E-10, 2.84204E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.40000E+2, 5.90081E-10, 4.23846E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.50000E+2, 6.32694E-10, 3.44991E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.60000E+2, 6.73542E-10, 3.35072E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.70000E+2, 7.16258E-10, 3.94564E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.80000E+2, 7.59799E-10, 2.20891E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
1.90000E+2, 8.01809E-10, 4.43409E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.00000E+2, 8.42357E-10, 8.83141E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.10000E+2, 8.86317E-10, 4.80218E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.20000E+2, 9.29538E-10, 6.91083E-12, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.30000E+2, 9.70953E-10, 5.03230E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.40000E+2, 1.01276E-9, 1.66612E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.50000E+2, 1.05583E-9, 4.91709E-11, 0.00000E+0, 1.00000E+1, 0.00000E+0, 0.00000E+0
2.75000E+2, 1.16144E-9, 1.56800E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.00000E+2, 1.26451E-9, 4.61908E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.25000E+2, 1.37202E-9, 1.20572E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.50000E+2, 1.47560E-9, 4.34609E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
3.75000E+2, 1.55313E-9, 3.00479E-11, 0.00000E+0, 3.00000E+1, 0.00000E+0, 0.00000E+0
